"Earnings Per Share, Basic",Ticker,Fiscal Year,Fiscal Period
0.25223,NSP,2021,Q4
1.82266,NSP,2022,Q1
0.87731,NSP,2022,Q2
0.98535,NSP,2022,Q3
-22884.55077,NSPR,2016,Q4
-16995.87699,NSPR,2017,Q1
-5455.02571,NSPR,2017,Q2
-4896.39735,NSPR,2017,Q3
-6148.49607,NSPR,2017,Q4
-794.54227,NSPR,2018,Q1
-69.43212,NSPR,2018,Q2
-36.6219,NSPR,2018,Q3
-47.50048,NSPR,2018,Q4
-57.27108,NSPR,2019,Q1
-23.85834,NSPR,2019,Q2
-18.76117,NSPR,2019,Q3
-8.55731,NSPR,2019,Q4
-6.41466,NSPR,2020,Q1
-2.93188,NSPR,2020,Q2
-0.95446,NSPR,2020,Q3
-1.50567,NSPR,2020,Q4
-0.52967,NSPR,2021,Q1
-0.57279,NSPR,2021,Q2
-0.56586,NSPR,2021,Q3
-0.43703,NSPR,2021,Q4
-0.57478,NSPR,2022,Q1
-0.59377,NSPR,2022,Q2
-0.57779,NSPR,2022,Q3
0.02279,NSSC,2017,Q2
0.02529,NSSC,2017,Q3
0.08555,NSSC,2017,Q4
0.02361,NSSC,2018,Q1
0.03271,NSSC,2018,Q2
0.04881,NSSC,2018,Q3
0.09874,NSSC,2018,Q4
0.04016,NSSC,2019,Q1
0.07711,NSSC,2019,Q2
0.08442,NSSC,2019,Q3
0.12796,NSSC,2019,Q4
0.08748,NSSC,2020,Q1
0.09666,NSSC,2020,Q2
0.09785,NSSC,2020,Q3
-0.05178,NSSC,2020,Q4
0.0632,NSSC,2021,Q1
0.08713,NSSC,2021,Q2
0.1188,NSSC,2021,Q3
0.13694,NSSC,2021,Q4
0.21123,NSSC,2022,Q1
0.02826,NSSC,2022,Q2
0.08911,NSSC,2022,Q3
0.20497,NSSC,2022,Q4
0.17415,NSSC,2023,Q1
-0.54873,NSTG,2016,Q4
-0.87326,NSTG,2017,Q1
-0.20107,NSTG,2017,Q2
-0.48055,NSTG,2017,Q3
-0.36876,NSTG,2017,Q4
-0.75364,NSTG,2018,Q1
-0.79976,NSTG,2018,Q2
-0.59129,NSTG,2018,Q3
-0.75709,NSTG,2018,Q4
-0.69366,NSTG,2019,Q1
-0.56931,NSTG,2019,Q2
-0.63901,NSTG,2019,Q3
0.66651,NSTG,2019,Q4
-1.04392,NSTG,2020,Q1
-0.71809,NSTG,2020,Q2
-0.55968,NSTG,2020,Q3
-0.52931,NSTG,2020,Q4
-0.62039,NSTG,2021,Q1
-0.59677,NSTG,2021,Q2
-0.68609,NSTG,2021,Q3
-0.62628,NSTG,2021,Q4
-0.86467,NSTG,2022,Q1
-0.84518,NSTG,2022,Q2
-0.79027,NSTG,2022,Q3
0.53091,NTAP,2017,Q3
0.60223,NTAP,2017,Q4
0.48519,NTAP,2018,Q1
0.64444,NTAP,2018,Q2
-1.79401,NTAP,2018,Q3
1.09434,NTAP,2018,Q4
1.08015,NTAP,2019,Q1
0.93411,NTAP,2019,Q2
0.99203,NTAP,2019,Q3
1.61633,NTAP,2019,Q4
0.43096,NTAP,2020,Q1
1.03404,NTAP,2020,Q2
1.23111,NTAP,2020,Q3
0.88688,NTAP,2020,Q4
0.34842,NTAP,2021,Q1
0.61435,NTAP,2021,Q2
0.81982,NTAP,2021,Q3
1.5045,NTAP,2021,Q4
0.90583,NTAP,2022,Q1
1.00448,NTAP,2022,Q2
1.13004,NTAP,2022,Q3
1.16143,NTAP,2022,Q4
2.0,NTAP,2023,Q1
3.40909,NTAP,2023,Q2
0.23154,NTCT,2016,Q3
0.24278,NTCT,2016,Q4
-0.26565,NTCT,2017,Q1
-0.02786,NTCT,2017,Q2
1.02851,NTCT,2017,Q3
0.20324,NTCT,2017,Q4
-0.77782,NTCT,2018,Q1
-0.33614,NTCT,2018,Q2
-0.04633,NTCT,2018,Q3
0.24718,NTCT,2018,Q4
-0.37959,NTCT,2019,Q1
-0.23087,NTCT,2019,Q2
0.49388,NTCT,2019,Q3
0.10007,NTCT,2019,Q4
-0.24093,NTCT,2020,Q1
-0.05045,NTCT,2020,Q2
0.39487,NTCT,2020,Q3
0.15677,NTCT,2020,Q4
-0.153,NTCT,2021,Q1
0.10653,NTCT,2021,Q2
0.64162,NTCT,2021,Q3
-0.12045,NTCT,2021,Q4
-0.09647,NTCT,2022,Q1
0.23992,NTCT,2022,Q2
0.67076,NTGR,2016,Q4
0.48549,NTGR,2017,Q1
0.45073,NTGR,2017,Q2
0.65588,NTGR,2017,Q3
-1.0174,NTGR,2017,Q4
0.17787,NTGR,2018,Q1
-0.16512,NTGR,2018,Q2
0.31284,NTGR,2018,Q3
-0.61615,NTGR,2018,Q4
0.40793,NTGR,2019,Q1
0.02685,NTGR,2019,Q2
0.40504,NTGR,2019,Q3
-0.01396,NTGR,2019,Q4
-0.14106,NTGR,2020,Q1
0.2019,NTGR,2020,Q2
0.85054,NTGR,2020,Q3
1.0197,NTGR,2020,Q4
0.74874,NTGR,2021,Q1
0.58158,NTGR,2021,Q2
0.31629,NTGR,2021,Q3
-0.03271,NTGR,2021,Q4
-1.94222,NTGR,2022,Q1
-0.29539,NTGR,2022,Q2
0.09695,NTGR,2022,Q3
0.01457,NTIP,2016,Q4
0.09403,NTIP,2017,Q1
0.06357,NTIP,2017,Q2
0.02683,NTIP,2017,Q3
-0.0136,NTIP,2017,Q4
0.36128,NTIP,2018,Q1
-0.02378,NTIP,2018,Q2
0.01034,NTIP,2018,Q3
-0.02429,NTIP,2018,Q4
-0.01011,NTIP,2019,Q1
-0.0087,NTIP,2019,Q2
-0.01702,NTIP,2019,Q3
-0.0387,NTIP,2019,Q4
-0.05564,NTIP,2020,Q1
-0.02439,NTIP,2020,Q2
0.07029,NTIP,2020,Q3
-0.06128,NTIP,2020,Q4
0.39203,NTIP,2021,Q1
-0.03248,NTIP,2021,Q2
0.2723,NTIP,2021,Q3
-0.04129,NTIP,2021,Q4
-0.05482,NTIP,2022,Q1
-0.06401,NTIP,2022,Q2
0.09367,NTIP,2022,Q3
-0.30376,NTLA,2016,Q4
-0.36376,NTLA,2017,Q1
-0.44659,NTLA,2017,Q2
-0.4363,NTLA,2017,Q3
-0.61147,NTLA,2017,Q4
-0.50796,NTLA,2018,Q1
-0.5187,NTLA,2018,Q2
-0.52584,NTLA,2018,Q3
-0.43112,NTLA,2018,Q4
-0.48503,NTLA,2019,Q1
-0.56059,NTLA,2019,Q2
-0.48637,NTLA,2019,Q3
-0.573,NTLA,2019,Q4
-0.62993,NTLA,2020,Q1
-0.60678,NTLA,2020,Q2
-0.47365,NTLA,2020,Q3
-0.68835,NTLA,2020,Q4
-0.82528,NTLA,2021,Q1
-1.01671,NTLA,2021,Q2
-1.05865,NTLA,2021,Q3
-1.10218,NTLA,2021,Q4
-1.96482,NTLA,2022,Q1
-1.3278,NTLA,2022,Q2
-1.48893,NTLA,2022,Q3
-0.65644,NTNX,2017,Q2
-0.77732,NTNX,2017,Q3
-0.59344,NTNX,2017,Q4
-0.39218,NTNX,2018,Q1
-0.38724,NTNX,2018,Q2
-0.51349,NTNX,2018,Q3
-0.51093,NTNX,2018,Q4
-0.53729,NTNX,2019,Q1
-0.68426,NTNX,2019,Q2
-1.14746,NTNX,2019,Q3
-1.04249,NTNX,2019,Q4
-1.20894,NTNX,2020,Q1
-1.12887,NTNX,2020,Q2
-1.2261,NTNX,2020,Q3
-0.96087,NTNX,2020,Q4
-1.30504,NTNX,2021,Q1
-1.4192,NTNX,2021,Q2
-0.5955,NTNX,2021,Q3
-1.7523,NTNX,2021,Q4
-1.94828,NTNX,2022,Q1
-0.53393,NTNX,2022,Q2
-0.50179,NTNX,2022,Q3
-0.68467,NTNX,2022,Q4
-0.43368,NTNX,2023,Q1
-0.7234,NTRA,2016,Q4
-0.6346,NTRA,2017,Q1
-0.54749,NTRA,2017,Q2
-0.52881,NTRA,2017,Q3
-0.84344,NTRA,2017,Q4
-0.60727,NTRA,2018,Q1
-0.62003,NTRA,2018,Q2
-0.48789,NTRA,2018,Q3
-0.51351,NTRA,2018,Q4
-0.54258,NTRA,2019,Q1
-0.47494,NTRA,2019,Q2
-0.32814,NTRA,2019,Q3
-0.45915,NTRA,2019,Q4
-0.45182,NTRA,2020,Q1
-0.75418,NTRA,2020,Q2
-0.72067,NTRA,2020,Q3
-0.89106,NTRA,2020,Q4
-0.73658,NTRA,2021,Q1
-1.33842,NTRA,2021,Q2
-1.69722,NTRA,2021,Q3
-1.3668,NTRA,2021,Q4
-1.49739,NTRA,2022,Q1
-1.50293,NTRA,2022,Q2
-1.2517,NTRA,2022,Q3
0.30187,NTRI,2016,Q4
0.2532,NTRI,2017,Q1
0.82284,NTRI,2017,Q2
0.50428,NTRI,2017,Q3
0.367,NTRI,2017,Q4
0.09396,NTRI,2018,Q1
0.89007,NTRI,2018,Q2
0.54759,NTRI,2018,Q3
0.46814,NTRI,2018,Q4
0.31576,NTUS,2016,Q4
0.01071,NTUS,2017,Q1
-0.15475,NTUS,2017,Q2
-0.26116,NTUS,2017,Q3
-0.21731,NTUS,2017,Q4
-0.09609,NTUS,2018,Q1
-0.07849,NTUS,2018,Q2
-0.16728,NTUS,2018,Q3
-0.34724,NTUS,2018,Q4
-0.89315,NTUS,2019,Q1
0.12438,NTUS,2019,Q2
0.25079,NTUS,2019,Q3
0.04975,NTUS,2019,Q4
-0.10642,NTUS,2020,Q1
-0.26617,NTUS,2020,Q2
-0.27823,NTUS,2020,Q3
0.15523,NTUS,2020,Q4
0.07129,NTUS,2021,Q1
0.10306,NTUS,2021,Q2
0.16562,NTUS,2021,Q3
0.0519,NTUS,2021,Q4
0.0563,NTUS,2022,Q1
-0.0717,NUAN,2017,Q1
-0.10058,NUAN,2017,Q2
-0.08372,NUAN,2017,Q3
-0.19562,NUAN,2017,Q4
0.15817,NUAN,2018,Q1
-0.48295,NUAN,2018,Q2
-0.04153,NUAN,2018,Q3
-0.10573,NUAN,2018,Q4
0.05743,NUAN,2019,Q1
0.23419,NUAN,2019,Q2
0.02848,NUAN,2019,Q3
0.68592,NUAN,2019,Q4
0.17135,NUAN,2020,Q1
-0.04781,NUAN,2020,Q2
0.03614,NUAN,2020,Q3
-0.08474,NUAN,2020,Q4
0.05248,NUAN,2021,Q1
-0.01274,NUAN,2021,Q2
-0.08923,NUAN,2021,Q3
-0.03722,NUAN,2021,Q4
-0.19552,NUAN,2022,Q1
0.499,NUE,2016,Q4
1.11453,NUE,2017,Q1
1.00814,NUE,2017,Q2
0.79617,NUE,2017,Q3
1.20266,NUE,2017,Q4
1.10882,NUE,2018,Q1
2.14517,NUE,2018,Q2
2.14198,NUE,2018,Q3
2.08876,NUE,2018,Q4
1.63676,NUE,2019,Q1
1.26529,NUE,2019,Q2
0.90285,NUE,2019,Q3
0.35526,NUE,2019,Q4
0.06712,NUE,2020,Q1
0.35944,NUE,2020,Q2
0.63752,NUE,2020,Q3
1.31434,NUE,2020,Q4
3.12223,NUE,2021,Q1
4.99217,NUE,2021,Q2
7.32416,NUE,2021,Q3
7.74644,NUE,2021,Q4
7.47233,NUE,2022,Q1
9.43142,NUE,2022,Q2
6.4385,NUE,2022,Q3
-41.39446,NURO,2016,Q4
-72.66902,NURO,2017,Q1
-24.83174,NURO,2017,Q2
-31.00005,NURO,2017,Q3
-11.73044,NURO,2017,Q4
1.83786,NURO,2018,Q1
0.78258,NURO,2018,Q2
1.47346,NURO,2018,Q3
-3.80384,NURO,2018,Q4
2.64873,NURO,2019,Q1
-3.7147,NURO,2019,Q2
-1.43242,NURO,2019,Q3
-0.87143,NURO,2019,Q4
-0.45111,NURO,2020,Q1
-0.28261,NURO,2020,Q2
-0.06773,NURO,2020,Q3
-0.08595,NURO,2020,Q4
-0.01575,NURO,2021,Q1
-0.14003,NURO,2021,Q2
-0.14945,NURO,2021,Q3
-0.15014,NURO,2021,Q4
-0.14349,NURO,2022,Q1
-0.16827,NURO,2022,Q2
-0.22914,NURO,2022,Q3
0.7103,NUS,2016,Q4
0.52183,NUS,2017,Q1
0.79428,NUS,2017,Q2
0.78784,NUS,2017,Q3
0.34587,NUS,2017,Q4
0.65817,NUS,2018,Q1
0.91628,NUS,2018,Q2
0.95567,NUS,2018,Q3
-0.32024,NUS,2018,Q4
0.77571,NUS,2019,Q1
0.83458,NUS,2019,Q2
0.79371,NUS,2019,Q3
0.72208,NUS,2019,Q4
0.35834,NUS,2020,Q1
0.8068,NUS,2020,Q2
1.09779,NUS,2020,Q3
1.44163,NUS,2020,Q4
0.93539,NUS,2021,Q1
1.18411,NUS,2021,Q2
0.99271,NUS,2021,Q3
-0.18656,NUS,2021,Q4
0.77646,NUS,2022,Q1
0.67974,NUS,2022,Q2
-0.50579,NUS,2022,Q3
0.45602,NUTR,2017,Q1
0.48257,NUTR,2017,Q2
0.20082,NUTR,2017,Q3
0.1274,NUVA,2016,Q4
0.24574,NUVA,2017,Q1
0.23819,NUVA,2017,Q2
0.66069,NUVA,2017,Q3
0.45942,NUVA,2017,Q4
-0.52965,NUVA,2018,Q1
0.22453,NUVA,2018,Q2
0.30955,NUVA,2018,Q3
0.23603,NUVA,2018,Q4
0.18164,NUVA,2019,Q1
0.2879,NUVA,2019,Q2
0.21149,NUVA,2019,Q3
0.5732,NUVA,2019,Q4
0.1022,NUVA,2020,Q1
-0.97638,NUVA,2020,Q2
0.11456,NUVA,2020,Q3
0.03295,NUVA,2020,Q4
-0.14617,NUVA,2021,Q1
0.03501,NUVA,2021,Q2
-0.4188,NUVA,2021,Q3
-0.71099,NUVA,2021,Q4
0.37114,NUVA,2022,Q1
-0.01717,NUVA,2022,Q2
-0.03797,NUVA,2022,Q3
-0.36513,NUZE,2017,Q1
-0.40026,NUZE,2017,Q2
-0.42655,NUZE,2017,Q3
-0.71612,NUZE,2017,Q4
-0.63852,NUZE,2018,Q1
-0.72768,NUZE,2018,Q2
-0.58692,NUZE,2018,Q3
-4.43406,NUZE,2018,Q4
-6.80867,NUZE,2019,Q1
-3.82036,NUZE,2019,Q2
-24.31159,NUZE,2019,Q3
2.83193,NUZE,2019,Q4
-8.79714,NUZE,2020,Q1
-6.29566,NUZE,2020,Q2
-6.46734,NUZE,2020,Q3
-2.50237,NUZE,2020,Q4
-13.98431,NUZE,2021,Q1
-14.43385,NUZE,2021,Q2
-6.72813,NUZE,2021,Q3
-6.86781,NUZE,2021,Q4
-5.50207,NUZE,2022,Q1
-6.25811,NUZE,2022,Q2
-4.76363,NUZE,2022,Q3
-4.91678,NUZE,2022,Q4
-4.2115,NVAX,2016,Q4
-3.19894,NVAX,2017,Q1
-3.13748,NVAX,2017,Q2
-3.00963,NVAX,2017,Q3
-3.21156,NVAX,2017,Q4
-2.75109,NVAX,2018,Q1
-2.36708,NVAX,2018,Q2
-2.33159,NVAX,2018,Q3
-2.5707,NVAX,2018,Q4
-2.11416,NVAX,2019,Q1
-1.68596,NVAX,2019,Q2
-0.74096,NVAX,2019,Q3
-1.13206,NVAX,2019,Q4
-0.58225,NVAX,2020,Q1
-0.30011,NVAX,2020,Q2
-3.20163,NVAX,2020,Q3
-2.69912,NVAX,2020,Q4
-3.04948,NVAX,2021,Q1
-4.82395,NVAX,2021,Q2
-4.35882,NVAX,2021,Q3
-11.18388,NVAX,2021,Q4
2.68809,NVAX,2022,Q1
-6.5327,NVAX,2022,Q2
-2.15414,NVAX,2022,Q3
-0.25543,NVCR,2016,Q4
-0.20634,NVCR,2017,Q1
-0.24002,NVCR,2017,Q2
-0.12901,NVCR,2017,Q3
-0.12244,NVCR,2017,Q4
-0.2303,NVCR,2018,Q1
-0.16982,NVCR,2018,Q2
-0.12586,NVCR,2018,Q3
-0.16792,NVCR,2018,Q4
-0.12815,NVCR,2019,Q1
-0.01318,NVCR,2019,Q2
0.0196,NVCR,2019,Q3
0.0429,NVCR,2019,Q4
0.03957,NVCR,2020,Q1
0.01643,NVCR,2020,Q2
0.09173,NVCR,2020,Q3
0.04824,NVCR,2020,Q4
-0.04022,NVCR,2021,Q1
-0.14265,NVCR,2021,Q2
-0.12707,NVCR,2021,Q3
-0.25179,NVCR,2021,Q4
-0.04473,NVCR,2022,Q1
-0.22946,NVCR,2022,Q2
-0.25338,NVCR,2022,Q3
-0.17778,NVCT,2021,Q4
-0.23141,NVCT,2022,Q1
-0.28063,NVCT,2022,Q2
-0.41828,NVCT,2022,Q3
0.29459,NVDA,2016,Q4
0.2141,NVDA,2017,Q1
0.24456,NVDA,2017,Q2
0.34701,NVDA,2017,Q3
0.46316,NVDA,2017,Q4
0.5132,NVDA,2018,Q1
0.45346,NVDA,2018,Q2
0.50493,NVDA,2018,Q3
0.23197,NVDA,2018,Q4
0.16227,NVDA,2019,Q1
0.22701,NVDA,2019,Q2
0.36743,NVDA,2019,Q3
0.39039,NVDA,2019,Q4
0.37378,NVDA,2020,Q1
0.25203,NVDA,2020,Q2
0.54045,NVDA,2020,Q3
0.5875,NVDA,2020,Q4
0.76973,NVDA,2021,Q1
0.95148,NVDA,2021,Q2
0.98996,NVDA,2021,Q3
1.19928,NVDA,2021,Q4
0.64565,NVDA,2022,Q1
0.26293,NVDA,2022,Q2
0.27386,NVDA,2022,Q3
0.72033,NVEC,2016,Q3
0.62556,NVEC,2016,Q4
0.68118,NVEC,2017,Q1
0.65297,NVEC,2017,Q2
0.73773,NVEC,2017,Q3
0.80182,NVEC,2017,Q4
0.81475,NVEC,2018,Q1
0.88428,NVEC,2018,Q2
0.70617,NVEC,2018,Q3
0.58995,NVEC,2018,Q4
0.74441,NVEC,2019,Q1
0.7887,NVEC,2019,Q2
0.76984,NVEC,2019,Q3
0.69491,NVEC,2019,Q4
0.49883,NVEC,2020,Q1
0.45966,NVEC,2020,Q2
0.81223,NVEC,2020,Q3
0.64852,NVEC,2020,Q4
0.74049,NVEC,2021,Q1
0.75447,NVEC,2021,Q2
0.717,NVEC,2021,Q3
0.78993,NVEC,2021,Q4
0.85702,NVEC,2022,Q1
1.26073,NVEC,2022,Q2
40.29132,NVR,2016,Q4
27.77949,NVR,2017,Q1
39.46544,NVR,2017,Q2
43.26181,NVR,2017,Q3
33.38307,NVR,2017,Q4
45.1834,NVR,2018,Q1
55.89381,NVR,2018,Q2
54.24266,NVR,2018,Q3
64.41676,NVR,2018,Q4
52.23343,NVR,2019,Q1
58.18129,NVR,2019,Q2
60.92758,NVR,2019,Q3
69.77309,NVR,2019,Q4
47.96697,NVR,2020,Q1
44.54928,NVR,2020,Q2
69.20291,NVR,2020,Q3
82.07858,NVR,2020,Q4
67.7272,NVR,2021,Q1
87.47482,NVR,2021,Q2
91.76043,NVR,2021,Q3
110.97214,NVR,2021,Q4
122.86621,NVR,2022,Q1
131.82659,NVR,2022,Q2
125.15759,NVR,2022,Q3
0.4755,NVST,2019,Q3
0.43556,NVST,2019,Q4
-0.10797,NVST,2020,Q1
-0.58694,NVST,2020,Q2
0.22306,NVST,2020,Q3
0.68005,NVST,2020,Q4
0.44981,NVST,2021,Q1
0.55928,NVST,2021,Q2
0.57666,NVST,2021,Q3
0.52735,NVST,2021,Q4
0.4632,NVST,2022,Q1
0.29038,NVST,2022,Q2
0.2922,NVST,2022,Q3
0.87151,NVT,2017,Q4
0.29218,NVT,2018,Q1
0.24271,NVT,2018,Q2
0.38101,NVT,2018,Q3
0.3764,NVT,2018,Q4
0.31955,NVT,2019,Q1
0.3551,NVT,2019,Q2
0.35465,NVT,2019,Q3
0.26796,NVT,2019,Q4
0.10954,NVT,2020,Q1
0.15176,NVT,2020,Q2
-0.81636,NVT,2020,Q3
0.28086,NVT,2020,Q4
0.38998,NVT,2021,Q1
0.39428,NVT,2021,Q2
0.44279,NVT,2021,Q3
0.39834,NVT,2021,Q4
0.40429,NVT,2022,Q1
0.48017,NVT,2022,Q2
0.56096,NVT,2022,Q3
-0.68513,NVTA,2016,Q4
-0.63632,NVTA,2017,Q1
-0.65954,NVTA,2017,Q2
-0.56731,NVTA,2017,Q3
-0.77677,NVTA,2017,Q4
-0.66419,NVTA,2018,Q1
-0.47152,NVTA,2018,Q2
-0.45154,NVTA,2018,Q3
-0.39692,NVTA,2018,Q4
-0.47471,NVTA,2019,Q1
-0.53533,NVTA,2019,Q2
-0.82249,NVTA,2019,Q3
-0.7892,NVTA,2019,Q4
-0.98891,NVTA,2020,Q1
-1.32173,NVTA,2020,Q2
-0.77587,NVTA,2020,Q3
-1.30051,NVTA,2020,Q4
-0.56439,NVTA,2021,Q1
0.68962,NVTA,2021,Q2
-0.90747,NVTA,2021,Q3
-0.93928,NVTA,2021,Q4
-0.80167,NVTA,2022,Q1
-11.12397,NVTA,2022,Q2
-1.2655,NVTA,2022,Q3
0.91313,NWE,2016,Q4
1.16908,NWE,2017,Q1
0.45056,NWE,2017,Q2
0.75097,NWE,2017,Q3
0.97928,NWE,2017,Q4
1.1838,NWE,2018,Q1
0.87804,NWE,2018,Q2
0.56008,NWE,2018,Q3
1.32099,NWE,2018,Q4
1.44511,NWE,2019,Q1
0.94491,NWE,2019,Q2
0.42958,NWE,2019,Q3
1.18894,NWE,2019,Q4
1.0039,NWE,2020,Q1
0.42504,NWE,2020,Q2
0.5826,NWE,2020,Q3
1.05868,NWE,2020,Q4
1.24569,NWE,2021,Q1
0.73026,NWE,2021,Q2
0.67811,NWE,2021,Q3
0.94993,NWE,2021,Q4
1.1391,NWE,2022,Q1
0.5506,NWE,2022,Q2
0.50591,NWE,2022,Q3
0.34201,NWL,2016,Q4
1.31867,NWL,2017,Q1
0.46055,NWL,2017,Q2
0.47788,NWL,2017,Q3
3.38778,NWL,2017,Q4
0.10967,NWL,2018,Q1
0.27088,NWL,2018,Q2
-15.519,NWL,2018,Q3
0.46091,NWL,2018,Q4
-0.35745,NWL,2019,Q1
0.21199,NWL,2019,Q2
-1.47838,NWL,2019,Q3
1.87527,NWL,2019,Q4
-3.01793,NWL,2020,Q1
0.18388,NWL,2020,Q2
0.71647,NWL,2020,Q3
0.29946,NWL,2020,Q4
0.20946,NWL,2021,Q1
0.46364,NWL,2021,Q2
0.44685,NWL,2021,Q3
0.22535,NWL,2021,Q4
0.54994,NWL,2022,Q1
0.49299,NWL,2022,Q2
0.07495,NWL,2022,Q3
0.60752,NWPX,2016,Q4
-0.40275,NWPX,2017,Q1
-0.21519,NWPX,2017,Q2
-0.2151,NWPX,2017,Q3
-0.22435,NWPX,2017,Q4
-0.20099,NWPX,2018,Q1
-0.58456,NWPX,2018,Q2
2.85578,NWPX,2018,Q3
0.0152,NWPX,2018,Q4
0.22239,NWPX,2019,Q1
0.30543,NWPX,2019,Q2
1.10282,NWPX,2019,Q3
1.23279,NWPX,2019,Q4
0.05784,NWPX,2020,Q1
0.6126,NWPX,2020,Q2
0.74123,NWPX,2020,Q3
0.53243,NWPX,2020,Q4
0.22162,NWPX,2021,Q1
0.21714,NWPX,2021,Q2
0.50218,NWPX,2021,Q3
0.22854,NWPX,2021,Q4
0.36055,NWPX,2022,Q1
0.97994,NWPX,2022,Q2
1.00292,NWPX,2022,Q3
-0.49708,NWS,2017,Q2
-0.0086,NWS,2017,Q3
-0.73711,NWS,2017,Q4
0.11678,NWS,2018,Q1
-0.14244,NWS,2018,Q2
-1.93548,NWS,2018,Q3
-0.63636,NWS,2018,Q4
0.17297,NWS,2019,Q1
0.16242,NWS,2019,Q2
0.01709,NWS,2019,Q3
-0.08718,NWS,2019,Q4
-0.38691,NWS,2020,Q1
0.14453,NWS,2020,Q2
-1.24086,NWS,2020,Q3
-0.6746,NWS,2020,Q4
0.05768,NWS,2021,Q1
0.39106,NWS,2021,Q2
0.13374,NWS,2021,Q3
-0.02372,NWS,2021,Q4
0.33125,NWS,2022,Q1
0.39716,NWS,2022,Q2
0.13851,NWS,2022,Q3
0.18816,NWS,2022,Q4
0.06885,NWS,2023,Q1
-0.15797,NWY,2016,Q4
-0.06722,NWY,2017,Q1
0.07629,NWY,2017,Q2
0.00557,NWY,2017,Q3
0.07481,NWY,2017,Q4
0.04858,NWY,2018,Q1
0.04811,NWY,2018,Q2
0.02698,NWY,2018,Q3
-0.05692,NWY,2018,Q4
-0.03503,NWY,2019,Q1
-0.11642,NWY,2019,Q2
-0.18083,NWY,2019,Q3
-0.62445,NWY,2019,Q4
-0.10941,NX,2017,Q1
0.04282,NX,2017,Q2
0.29847,NX,2017,Q3
0.3111,NX,2017,Q4
0.14272,NX,2018,Q1
0.11885,NX,2018,Q2
0.30867,NX,2018,Q3
0.18814,NX,2018,Q4
-0.11025,NX,2019,Q1
-0.7275,NX,2019,Q2
0.35991,NX,2019,Q3
-0.94101,NX,2019,Q4
0.0003,NX,2020,Q1
0.16833,NX,2020,Q2
0.33222,NX,2020,Q3
0.67934,NX,2020,Q4
0.23887,NX,2021,Q1
0.43634,NX,2021,Q2
0.41314,NX,2021,Q3
0.62646,NX,2021,Q4
0.33691,NX,2022,Q1
0.79989,NX,2022,Q2
0.78511,NX,2022,Q3
0.75487,NX,2022,Q4
0.16888,NXGN,2016,Q3
0.07082,NXGN,2016,Q4
0.0622,NXGN,2017,Q1
0.12643,NXGN,2017,Q2
0.02419,NXGN,2017,Q3
-0.17292,NXGN,2017,Q4
0.04136,NXGN,2018,Q1
0.20375,NXGN,2018,Q2
0.07463,NXGN,2018,Q3
0.06067,NXGN,2018,Q4
0.01913,NXGN,2019,Q1
0.09298,NXGN,2019,Q2
0.06741,NXGN,2019,Q3
-0.06429,NXGN,2019,Q4
-0.01243,NXGN,2020,Q1
0.15677,NXGN,2020,Q2
0.00693,NXGN,2020,Q3
-0.0087,NXGN,2020,Q4
0.04232,NXGN,2021,Q1
-0.10062,NXGN,2021,Q2
0.07708,NXGN,2021,Q3
0.00517,NXGN,2021,Q4
0.01699,NXGN,2022,Q1
0.20091,NXGN,2022,Q2
0.39061,NXPI,2019,Q3
0.40608,NXPI,2019,Q4
-0.07502,NXPI,2020,Q1
-0.76666,NXPI,2020,Q2
-0.07872,NXPI,2020,Q3
1.10153,NXPI,2020,Q4
1.27195,NXPI,2021,Q1
1.4305,NXPI,2021,Q2
1.90589,NXPI,2021,Q3
2.45088,NXPI,2021,Q4
2.47325,NXPI,2022,Q1
2.55161,NXPI,2022,Q2
2.81486,NXPI,2022,Q3
0.66684,NXST,2016,Q4
0.13686,NXST,2017,Q1
0.93738,NXST,2017,Q2
1.00798,NXST,2017,Q3
8.26775,NXST,2017,Q4
1.04443,NXST,2018,Q1
1.92264,NXST,2018,Q2
2.20658,NXST,2018,Q3
3.35662,NXST,2018,Q4
1.19891,NXST,2019,Q1
1.47539,NXST,2019,Q2
-0.12679,NXST,2019,Q3
2.46365,NXST,2019,Q4
3.43344,NXST,2020,Q1
2.20031,NXST,2020,Q2
4.23997,NXST,2020,Q3
8.3266,NXST,2020,Q4
4.64021,NXST,2021,Q1
4.62166,NXST,2021,Q2
3.98786,NXST,2021,Q3
6.74415,NXST,2021,Q4
6.13853,NXST,2022,Q1
5.6592,NXST,2022,Q2
7.44706,NXST,2022,Q3
0.23043,NYT,2016,Q4
0.08167,NYT,2017,Q1
0.09642,NYT,2017,Q2
0.19935,NYT,2017,Q3
-0.34996,NYT,2017,Q4
0.13353,NYT,2018,Q1
0.14299,NYT,2018,Q2
0.15131,NYT,2018,Q3
0.33414,NYT,2018,Q4
0.18202,NYT,2019,Q1
0.15149,NYT,2019,Q2
0.0989,NYT,2019,Q3
0.41032,NYT,2019,Q4
0.19726,NYT,2020,Q1
0.14177,NYT,2020,Q2
0.20097,NYT,2020,Q3
0.0598,NYT,2020,Q4
0.24521,NYT,2021,Q1
0.324,NYT,2021,Q2
0.32527,NYT,2021,Q3
0.41593,NYT,2021,Q4
0.02812,NYT,2022,Q1
0.36765,NYT,2022,Q2
0.21843,NYT,2022,Q3
0.32126,O,2016,Q4
0.26341,O,2017,Q1
